cell,port_name,port_direction,description
ipn5brk2adcfe_summer_and_clk_route_top,cm2_n_2,input,
ipn5brk2adcfe_summer_and_clk_route_top,cm1_p_8,input,
ipn5brk2adcfe_summer_and_clk_route_top,cp1_p_8,input,
ipn5brk2adcfe_summer_and_clk_route_top,c0_p_6,input,
ipn5brk2adcfe_summer_and_clk_route_top,cp1_p_6,input,
ipn5brk2adcfe_summer_and_clk_route_top,c0_n_12,input,
ipn5brk2adcfe_summer_and_clk_route_top,cm1_n_12,input,
ipn5brk2adcfe_summer_and_clk_route_top,cp1_n_1,input,
ipn5brk2adcfe_summer_and_clk_route_top,c0_n_1,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_1,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_3,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_5,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_7,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_9,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_11,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_13,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_15,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_1,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_3,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_5,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_7,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_9,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_11,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_13,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_15,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_14,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_12,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_10,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_8,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_6,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_4,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_2,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_in_0,input,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_14,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_12,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_10,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_8,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_6,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_4,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_2,output,
ipn5brk2adcfe_summer_and_clk_route_top,clk_out_0,output,
ipn5brk2adcfe_summer_and_clk_route_top,Vbias,input,
ipn5brk2adcfe_summer_and_clk_route_top,vssx,input,
ipn5brk2adcfe_clogic_route_top,description,description,
ipn5brk2adcfe_clogic_route_top,clk_in_0,input,
ipn5brk2adcfe_clogic_route_top,clk_in_12,input,
ipn5brk2adcfe_clogic_route_top,clk_in_4,input,
ipn5brk2adcfe_clogic_route_top,clk_in_8,input,
ipn5brk2adcfe_clogic_route_top,clk_in_3,input,
ipn5brk2adcfe_clogic_route_top,clk_in_15,input,
ipn5brk2adcfe_clogic_route_top,clk_in_7,input,
ipn5brk2adcfe_clogic_route_top,clk_in_11,input,
ipn5brk2adcfe_clogic_route_top,clk_in_1,input,
ipn5brk2adcfe_clogic_route_top,clk_in_13,input,
ipn5brk2adcfe_clogic_route_top,clk_in_9,input,
ipn5brk2adcfe_clogic_route_top,clk_in_2,input,
ipn5brk2adcfe_clogic_route_top,clk_in_14,input,
ipn5brk2adcfe_clogic_route_top,clk_in_6,input,
ipn5brk2adcfe_clogic_route_top,clk_in_10,input,
ipn5brk2adcfe_clogic_route_top,clk_in_5,input,
ipn5brk2adcfe_clogic_route_top,clk_out_0,output,
ipn5brk2adcfe_clogic_route_top,clk_out_9,output,
ipn5brk2adcfe_clogic_route_top,clk_out_10,output,
ipn5brk2adcfe_clogic_route_top,clk_out_6,output,
ipn5brk2adcfe_clogic_route_top,clk_out_14,output,
ipn5brk2adcfe_clogic_route_top,clk_out_2,output,
ipn5brk2adcfe_clogic_route_top,clk_out_5,output,
ipn5brk2adcfe_clogic_route_top,clk_out_13,output,
ipn5brk2adcfe_clogic_route_top,clk_out_1,output,
ipn5brk2adcfe_clogic_route_top,clk_out_11,output,
ipn5brk2adcfe_clogic_route_top,clk_out_7,output,
ipn5brk2adcfe_clogic_route_top,clk_out_15,output,
ipn5brk2adcfe_clogic_route_top,clk_out_3,output,
ipn5brk2adcfe_clogic_route_top,clk_out_8,output,
ipn5brk2adcfe_clogic_route_top,clk_out_4,output,
ipn5brk2adcfe_clogic_route_top,clk_out_12,output,
ipn5brk2adcfe_clogic_route_top,vssx,input,
ipn5brk2adcfe_clogic_route_single,description,description,
ipn5brk2adcfe_clogic_route_single,clk_out,output,
ipn5brk2adcfe_clogic_route_single,vssx,input,
ipn5brk2adcfe_clogic_route_single,clk_in,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,description,description,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_0,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_0,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_14,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_4,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_1,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_1,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_2,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_2,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_3,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_3,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_4,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_8,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_5,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_5,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_6,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_6,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_11,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_7,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_7,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_11,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_8,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_9,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_9,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_3,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_9,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_10,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_10,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_5,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_6,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_7,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_13,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_13,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_10,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_2,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_11,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_15,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_15,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_0,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_12,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_4,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_1,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_14,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_8,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_13,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_14,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp_out_12,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cn_out_12,output,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_p_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm2_n_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_p_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cm1_n_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_p_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,c0_n_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_p_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp1_n_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_p_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,cp2_n_15,input,
ipn5brk2ffe_routing_gm_to_summer_rev4,Vbias,input,
ipn5brk2adcfe_data_and_4phase_routing,description,description,
ipn5brk2adcfe_data_and_4phase_routing,pi12_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,ph90,input,
ipn5brk2adcfe_data_and_4phase_routing,ph0,input,
ipn5brk2adcfe_data_and_4phase_routing,pi8_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi1_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi4_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi5_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi14_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi0_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi9_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi10_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi7_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi15_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,vssx,input,
ipn5brk2adcfe_data_and_4phase_routing,vcca_0p7,input,
ipn5brk2adcfe_data_and_4phase_routing,pi13_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi3_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,vcca_0p8,input,
ipn5brk2adcfe_data_and_4phase_routing,pi6_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi11_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,pi2_clk<5:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,ph180,input,
ipn5brk2adcfe_data_and_4phase_routing,ph270,input,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u0_n<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u2_p,input,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u2_n,input,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u2_n<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u1_p,input,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u1_n,input,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u0_p<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u2_p<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u0_p,input,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u0_n,input,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u3_n<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u3_p<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u3_n,input,
ipn5brk2adcfe_data_and_4phase_routing,data_in_u3_p,input,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u1_p<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,data_out_u1_n<3:0>,output,
ipn5brk2adcfe_data_and_4phase_routing,vcca_0p9,input,
ipn5brk2adcfe_data_and_4phase_routing,vcca_1p5,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,description,description,
ipn5flctc2adcclkgen_4phase_routing_ver3,ph0,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,ph90,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,ph180,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,ph270,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi10_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi9_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi1_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi4_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi3_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi7_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi5_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi13_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi2_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi6_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi14_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi15_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi0_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,vcca_0p7,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,vcca_0p8,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi11_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,vssx,input,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi12_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_routing_ver3,pi8_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_connector_4,description,description,
ipn5flctc2adcclkgen_4phase_connector_4,ph270_left,input,
ipn5flctc2adcclkgen_4phase_connector_4,ph270_right,output,
ipn5flctc2adcclkgen_4phase_connector_4,ph0_left,input,
ipn5flctc2adcclkgen_4phase_connector_4,ph90_right,output,
ipn5flctc2adcclkgen_4phase_connector_4,ph90_left,input,
ipn5flctc2adcclkgen_4phase_connector_4,ph180_right,output,
ipn5flctc2adcclkgen_4phase_connector_4,ph180_left,input,
ipn5flctc2adcclkgen_4phase_connector_4,ph0_right,output,
ipn5flctc2adcclkgen_4phase_connector_4,vcca_0p8,input,
ipn5flctc2adcclkgen_4phase_connector_4,vcca_0p7,input,
ipn5flctc2adcclkgen_4phase_connector_4,vssx,input,
ipn5flctc2adcclkgen_4phase_connector_4,pi4_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_connector_12,description,description,
ipn5flctc2adcclkgen_4phase_connector_12,vssx,input,
ipn5flctc2adcclkgen_4phase_connector_12,vcca_0p7,input,
ipn5flctc2adcclkgen_4phase_connector_12,vcca_0p8,input,
ipn5flctc2adcclkgen_4phase_connector_12,ph180_left,input,
ipn5flctc2adcclkgen_4phase_connector_12,pi12_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_connector_12,ph90_left,input,
ipn5flctc2adcclkgen_4phase_connector_12,ph90_right,output,
ipn5flctc2adcclkgen_4phase_connector_12,ph180_right,output,
ipn5flctc2adcclkgen_4phase_connector_12,ph270_right,output,
ipn5flctc2adcclkgen_4phase_connector_12,ph0_left,input,
ipn5flctc2adcclkgen_4phase_connector_12,ph270_left,input,
ipn5flctc2adcclkgen_4phase_connector_12,ph0_right,output,
ipn5flctc2adcclkgen_4phase_connector_0,description,description,need to add docomentation here
ipn5flctc2adcclkgen_4phase_connector_0,ph0_left,input,
ipn5flctc2adcclkgen_4phase_connector_0,ph0_right,output,
ipn5flctc2adcclkgen_4phase_connector_0,ph180_left,input,
ipn5flctc2adcclkgen_4phase_connector_0,ph180_right,output,
ipn5flctc2adcclkgen_4phase_connector_0,ph90_left,input,
ipn5flctc2adcclkgen_4phase_connector_0,ph90_right,output,
ipn5flctc2adcclkgen_4phase_connector_0,ph270_left,input,
ipn5flctc2adcclkgen_4phase_connector_0,ph270_right,output,
ipn5flctc2adcclkgen_4phase_connector_0,pi0_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_connector_0,vssx,input,
ipn5flctc2adcclkgen_4phase_connector_0,vcca_0p7,input,
ipn5flctc2adcclkgen_4phase_connector_0,vcca_0p8,input,
ipn5flctc2adcclkgen_4phase_connector_8,description,description,
ipn5flctc2adcclkgen_4phase_connector_8,ph270_right,output,
ipn5flctc2adcclkgen_4phase_connector_8,ph90_left,input,
ipn5flctc2adcclkgen_4phase_connector_8,ph0_left,input,
ipn5flctc2adcclkgen_4phase_connector_8,ph180_right,output,
ipn5flctc2adcclkgen_4phase_connector_8,ph0_right,output,
ipn5flctc2adcclkgen_4phase_connector_8,ph270_left,input,
ipn5flctc2adcclkgen_4phase_connector_8,ph180_left,input,
ipn5flctc2adcclkgen_4phase_connector_8,ph90_right,output,
ipn5flctc2adcclkgen_4phase_connector_8,vssx,input,
ipn5flctc2adcclkgen_4phase_connector_8,vcca_0p7,input,
ipn5flctc2adcclkgen_4phase_connector_8,vcca_0p8,input,
ipn5flctc2adcclkgen_4phase_connector_8,pi8_clk<5:0>,output,
ipn5flctc2adcclkgen_4phase_connector_3,description,description,
ipn5flctc2adcclkgen_4phase_connector_3,ph180_left,input,
ipn5flctc2adcclkgen_4phase_connector_3,ph0_right,output,
